*Fold,Track,F-Measure,Cemgil,Goto,McKinney P-score,CMLc,CMLt,AMLc,AMLt,D (bits)
0,beat_maz_000000,70.4640,65.1780,0.0000,69.7960,11.4290,55.9180,11.4290,55.9180,1.5247
0,beat_maz_000001,50.3550,46.9240,0.0000,41.8600,1.7442,5.8140,14.5450,33.6360,1.0359
0,beat_maz_000002,51.6610,46.8370,0.0000,38.7980,1.0929,1.0929,13.1870,21.7390,1.0549
0,beat_maz_000003,64.8450,59.8160,0.0000,67.8660,4.7962,48.2010,4.7962,48.2010,1.3592
0,beat_maz_000004,47.1640,45.3330,0.0000,36.0360,0.9009,1.3514,10.6190,24.7790,1.0942
0,beat_maz_000005,55.0000,52.7090,0.0000,45.7010,1.8100,6.3348,7.9137,31.6550,1.7112
0,beat_maz_000006,51.4190,46.3020,0.0000,51.4110,1.5674,23.1970,3.5714,23.1970,0.9836
0,beat_maz_000007,61.5380,57.5820,0.0000,50.8290,2.2099,11.6020,8.4746,27.9660,1.3497
0,beat_maz_000008,49.5160,44.8850,0.0000,36.9630,1.7192,4.2980,2.8736,18.9660,0.8380
0,beat_maz_000009,55.5350,52.2100,0.0000,42.6140,0.5682,2.2727,15.4700,37.5690,1.2145
0,beat_maz_000010,55.2240,52.5690,0.0000,43.2750,1.7544,3.5088,10.3090,51.5460,1.6065
0,beat_maz_000011,51.2980,45.8900,0.0000,45.1030,1.0309,11.5980,3.3708,20.9740,0.8991
0,beat_maz_000012,69.7230,65.0640,0.0000,68.8640,5.4545,54.5450,5.4545,54.5450,1.5951
0,beat_maz_000013,47.4860,44.5370,0.0000,40.2710,0.9050,4.0724,4.3796,28.4670,1.0093
0,beat_maz_000014,76.4850,70.1060,0.0000,78.0430,10.5010,69.9280,10.5010,69.9280,1.8622
0,beat_maz_000015,54.1180,51.1630,0.0000,39.4810,0.5764,0.8646,26.5900,46.8210,0.8770
0,beat_maz_000016,57.3100,53.7870,0.0000,45.3700,0.9259,0.9259,20.6350,58.7300,1.4842
0,beat_maz_000017,48.0580,45.1690,0.0000,44.3480,1.7391,13.0430,4.9451,15.3850,0.9444
0,beat_maz_000018,60.1850,54.5340,0.0000,63.6360,9.5455,39.5450,9.5455,39.5450,1.3350
0,beat_maz_000019,42.2960,39.5080,0.0000,37.7890,0.2571,4.8843,4.0293,18.6810,0.6877
0,beat_maz_000020,46.7690,44.8070,0.0000,49.7110,2.8902,23.6990,2.8902,23.6990,1.1448
0,beat_maz_000021,57.9310,54.2990,0.0000,45.8560,0.5525,1.6575,10.0920,41.2840,1.3518
0,beat_maz_000022,49.2750,47.5580,0.0000,41.7650,1.7647,4.7059,15.0940,41.5090,1.2662
0,beat_maz_000023,48.0690,42.7510,0.0000,46.9070,3.0928,14.4330,6.1093,14.4330,0.6583
0,beat_maz_000024,39.6360,37.9240,0.0000,25.7830,0.2353,0.2353,0.9434,3.7736,0.5964
0,beat_maz_000025,90.1530,80.3010,0.0000,87.8380,11.3510,79.1890,11.3510,79.1890,1.7602
0,beat_maz_000026,47.1430,43.6220,0.0000,38.5960,1.1696,4.0936,5.5046,24.7710,1.3034
0,beat_maz_000027,65.1660,59.2230,0.0000,68.3800,5.3985,41.3880,6.0109,41.3880,1.3991
0,beat_maz_000028,68.7320,63.6890,0.0000,67.2130,10.9290,43.1690,10.9290,43.1690,1.6202
0,beat_maz_000029,70.5710,64.0050,0.0000,71.0600,5.7307,49.2840,5.7307,49.2840,1.1645
0,beat_maz_000030,55.1720,51.7290,0.0000,40.9740,0.8596,3.1519,6.8966,27.0110,0.9807
0,beat_maz_000031,53.6710,49.7950,0.0000,50.2260,2.7149,21.2670,2.7149,21.2670,0.9868
0,beat_maz_000032,50.0000,46.9590,0.0000,41.0600,2.2075,7.0640,3.8869,19.0810,0.8394
0,beat_maz_000033,59.4100,55.6690,0.0000,46.4390,0.8547,1.9943,14.6600,42.9320,1.2430
0,beat_maz_000034,50.1320,46.3590,0.0000,45.9460,4.5045,11.2610,7.0064,23.5670,0.9609
0,beat_maz_000035,75.0000,69.9860,0.0000,75.0000,11.1110,59.4440,11.1110,59.4440,1.7697
0,beat_maz_000036,51.4440,47.3140,0.0000,55.7840,2.0566,24.6790,2.0566,24.6790,0.9773
0,beat_maz_000037,53.0940,50.6260,0.0000,38.5510,0.2890,0.8670,11.5610,23.6990,0.8576
0,beat_maz_000038,49.6990,45.1640,0.0000,35.8170,0.8596,1.4327,3.4483,28.1610,0.8104
0,beat_maz_000039,61.6240,58.9570,0.0000,47.6880,0.2890,0.5780,12.7550,44.8980,1.7161
0,beat_maz_000040,54.9870,52.8520,0.0000,47.0850,2.6906,8.9686,6.7568,26.3510,1.4349
0,beat_maz_000041,43.5370,38.8170,0.0000,43.6050,2.3256,12.2090,4.9180,16.3930,0.6424
0,beat_maz_000042,46.8000,43.2420,0.0000,33.6210,1.1494,2.5862,3.4483,13.2180,0.7941
0,beat_maz_000043,71.5400,66.3320,0.0000,73.0080,4.8843,57.0690,4.8843,57.0690,1.7988
0,beat_maz_000044,44.4440,40.9950,0.0000,33.6410,0.4608,0.9217,17.4310,34.8620,0.7680
0,beat_maz_000045,43.2230,41.3990,0.0000,32.0650,0.5435,1.0870,3.2609,15.2170,0.8917
0,beat_maz_000046,46.9610,44.5210,0.0000,39.3670,0.9050,4.5249,5.6738,24.8230,1.1094
0,beat_maz_000047,45.4870,42.8420,0.0000,34.4090,1.0753,2.6882,8.6022,26.8820,0.9926
0,beat_maz_000048,73.9650,67.5150,0.0000,76.2890,5.6701,57.4740,5.6701,57.4740,1.5770
0,beat_maz_000049,53.9040,48.9790,0.0000,59.8520,3.4483,33.0050,3.4483,33.0050,1.0744
0,beat_maz_000050,54.6880,48.8680,0.0000,41.3170,0.5988,0.5988,15.7300,38.2020,1.0024
0,beat_maz_000051,49.2150,47.3050,0.0000,46.1190,5.4795,19.6350,5.4795,19.6350,0.9844
0,beat_maz_000052,43.5970,41.5410,0.0000,37.1680,1.3274,3.9823,10.6380,21.9860,0.9157
0,beat_maz_000053,66.3450,59.9890,0.0000,68.5650,4.7836,50.5690,4.7836,50.5690,1.3346
0,beat_maz_000054,78.0280,70.9640,0.0000,77.4100,8.8154,63.9120,8.8154,63.9120,1.4207
0,beat_maz_000055,65.2010,61.2560,0.0000,70.8010,5.4264,45.4780,5.4264,45.4780,1.3155
0,beat_maz_000056,60.4790,57.5110,0.0000,60.6940,5.7803,40.4620,5.7803,40.4620,1.6192
0,beat_maz_000057,51.9860,49.4100,0.0000,44.4440,1.7544,8.7719,18.8680,32.0750,1.2445
0,beat_maz_000058,53.9200,50.1220,0.0000,40.5710,1.4286,4.2857,12.5710,21.1430,0.9415
0,beat_maz_000059,50.0700,46.2710,0.0000,49.8710,1.5504,19.3800,2.4691,19.3800,0.8478
0,beat_maz_000060,81.8680,75.0300,0.0000,76.5310,16.8370,68.8780,16.8370,68.8780,1.7138
0,beat_maz_000061,70.5880,66.9880,0.0000,69.8920,5.9140,46.2370,8.0645,46.2370,1.7914
0,beat_maz_000062,60.6740,54.4050,0.0000,68.3330,6.1111,43.8890,6.1111,43.8890,1.3144
0,beat_maz_000063,49.7470,46.1610,0.0000,54.7260,2.2388,22.8860,2.2388,22.8860,0.9900
0,beat_maz_000064,60.5000,55.8630,0.0000,59.6410,8.5202,30.9420,8.5202,30.9420,1.0267
0,beat_maz_000065,68.7020,60.8720,0.0000,74.5590,5.2897,54.4080,5.2897,54.4080,1.3952
0,beat_maz_000066,53.3080,49.6180,0.0000,40.5100,0.8499,1.9830,12.5000,28.9770,0.9356
0,beat_maz_000067,51.8520,48.9000,0.0000,42.1970,2.3121,8.6705,9.2784,40.2060,1.1760
0,beat_maz_000068,55.1980,51.0460,0.0000,41.7140,0.8571,1.7143,15.6420,52.5140,0.9246
0,beat_maz_000069,49.8250,47.9040,0.0000,38.7980,1.6393,4.9180,7.8431,27.4510,1.2276
0,beat_maz_000070,75.8730,69.1020,0.0000,68.7680,9.4556,37.8220,15.6580,37.8220,1.4175
0,beat_maz_000071,59.1650,56.1380,0.0000,46.4180,0.5731,3.7249,13.8610,35.1490,1.3715
0,beat_maz_000072,57.8120,55.7440,0.0000,43.5290,0.0000,0.0000,33.7210,72.0930,1.8855
0,beat_maz_000073,55.3190,48.5740,0.0000,46.7290,0.9346,0.9346,14.8150,40.7410,1.2553
0,beat_maz_000074,86.4200,80.2210,0.0000,85.2240,13.1930,75.7260,13.1930,75.7260,1.8960
0,beat_maz_000075,48.1990,46.0340,0.0000,41.4410,1.3514,4.5045,10.7910,23.7410,1.2115
0,beat_maz_000076,59.8620,55.5160,0.0000,59.3260,2.8497,31.8650,2.9499,31.8650,1.2887
0,beat_maz_000077,48.6490,46.0370,0.0000,43.2430,2.2523,9.0090,4.0541,19.5950,0.9660
0,beat_maz_000078,60.6400,58.0020,0.0000,46.3980,0.5764,0.8646,17.9350,44.5650,1.6042
0,beat_maz_000079,55.6140,50.9380,0.0000,60.9250,1.5424,30.5910,1.5424,30.5910,1.0937
0,beat_maz_000080,48.2010,45.7430,0.0000,39.7660,1.1696,2.3392,8.4112,35.5140,1.2600
0,beat_maz_000081,41.8440,40.4210,0.0000,31.5510,0.5348,2.1390,4.2105,13.6840,0.8876
0,beat_maz_000082,45.8780,44.3810,0.0000,34.4090,0.0000,0.0000,7.5269,27.9570,1.2740
0,beat_maz_000083,64.4070,60.2450,0.0000,66.1110,7.7778,44.4440,8.8889,44.4440,1.6365
0,beat_maz_000084,48.2370,46.9420,0.0000,37.2490,0.5731,1.7192,6.3158,30.0000,1.1701
0,beat_maz_000085,65.1770,57.2220,0.0000,68.4750,10.0780,45.2200,10.0780,45.2200,1.2671
0,beat_maz_000086,82.0810,76.0740,0.0000,82.2860,12.0000,65.1430,12.0000,65.1430,2.2324
0,beat_maz_000087,72.0210,65.9240,0.0000,72.4940,9.5116,52.1850,9.5116,52.1850,1.6518
0,beat_maz_000088,47.8090,45.0480,0.0000,33.5200,0.0000,0.0000,4.4444,16.6670,1.3522
0,beat_maz_000089,46.6490,44.5800,0.0000,40.5410,1.3514,6.7568,3.9735,21.8540,1.1160
0,beat_maz_000090,52.8740,48.4570,0.0000,38.3950,0.8596,4.0115,6.3218,25.2870,0.8430
