*Fold,Track,F-Measure,Cemgil,Goto,McKinney P-score,CMLc,CMLt,AMLc,AMLt,D (bits)
0,beat_maz_000000,59.7190,52.5930,0.0000,57.0370,5.9259,45.1850,5.9259,45.1850,0.8218
0,beat_maz_000001,53.8460,44.3190,0.0000,50.9170,5.9633,29.3580,5.9633,29.3580,0.4410
0,beat_maz_000002,56.1860,45.8680,0.0000,56.0980,3.9024,28.2930,3.9024,28.2930,0.5082
0,beat_maz_000003,54.8750,46.7770,0.0000,53.0360,3.2389,36.2350,3.2389,36.2350,0.5758
0,beat_maz_000004,57.5760,47.3350,0.0000,60.0000,14.5830,38.7500,14.5830,38.7500,0.4764
0,beat_maz_000005,63.4150,55.8690,0.0000,58.3030,7.7491,43.9110,7.7491,43.9110,0.8537
0,beat_maz_000006,48.9630,42.3920,0.0000,51.3650,3.9604,29.2080,3.9604,29.2080,0.5816
0,beat_maz_000007,65.0220,54.2420,0.0000,55.8490,6.0377,35.8490,6.0377,35.8490,0.5422
0,beat_maz_000008,62.8720,50.7450,0.0000,60.3770,5.4245,35.6130,5.4245,35.6130,0.3905
0,beat_maz_000009,64.5330,53.2190,0.0000,61.8090,5.2764,45.9800,5.2764,45.9800,0.5529
0,beat_maz_000010,57.8950,50.0640,0.0000,56.4590,7.6555,40.6700,7.6555,40.6700,0.7624
0,beat_maz_000011,46.0670,38.1650,0.0000,48.4060,2.7888,23.1080,2.7888,23.1080,0.2911
0,beat_maz_000012,57.9310,51.2010,0.0000,55.9250,3.5343,40.5410,3.5343,40.5410,0.7991
0,beat_maz_000013,51.0820,44.9560,0.0000,53.9420,4.1494,33.6100,4.1494,33.6100,0.5331
0,beat_maz_000014,61.6310,56.5070,0.0000,61.7980,8.7640,49.6630,8.7640,49.6630,1.1793
0,beat_maz_000015,69.0370,56.6880,0.0000,65.4180,3.1700,30.2590,7.0122,30.2590,0.5176
0,beat_maz_000016,80.3740,68.5450,0.0000,80.5560,17.5930,61.1110,17.5930,61.1110,1.1077
0,beat_maz_000017,46.4610,39.3380,0.0000,45.1710,4.9844,22.7410,4.9844,22.7410,0.4750
0,beat_maz_000018,51.2500,44.8110,0.0000,52.6920,5.0000,35.7690,5.0000,35.7690,0.6921
0,beat_maz_000019,46.9060,39.1930,0.0000,46.1390,3.5714,22.7440,3.5714,22.7440,0.2416
0,beat_maz_000020,45.0260,40.0040,0.0000,51.6750,3.3493,25.3590,3.3493,25.3590,0.4538
0,beat_maz_000021,71.3920,61.7480,0.0000,65.4210,8.8785,47.1960,8.8785,47.1960,0.8869
0,beat_maz_000022,45.1220,39.4990,0.0000,44.1180,6.4706,18.2350,10.1270,18.2350,0.6265
0,beat_maz_000023,53.3880,44.4150,0.0000,50.5120,6.4846,29.8630,6.4846,29.8630,0.3567
0,beat_maz_000024,71.7520,57.8380,0.0000,66.2650,2.3529,36.4710,2.3529,36.4710,0.3835
