*Fold,Track,F-Measure,Cemgil,Goto,McKinney P-score,CMLc,CMLt,AMLc,AMLt,D (bits)
0,beat_mck_000000,77.0100,58.7340,50.0000,83.3470,47.8710,67.9360,59.9080,85.7140,2.1658
0,beat_mck_000001,74.3610,59.5180,40.0000,70.2870,41.8100,46.5250,83.9020,89.2530,2.4289
0,beat_mck_000002,56.8910,41.5530,2.5000,67.8850,23.0720,54.5670,26.9610,62.0260,1.2606
0,beat_mck_000003,63.5660,47.9610,25.0000,67.0320,39.1560,45.2840,64.0420,72.4020,1.9006
0,beat_mck_000004,84.8940,66.8400,47.5000,85.6890,56.2980,74.5220,70.7740,90.0460,2.2444
0,beat_mck_000005,54.2470,41.2110,12.5000,56.5100,18.5290,27.8610,26.3380,40.5090,1.8874
0,beat_mck_000006,61.4900,47.0420,7.5000,62.0770,15.5380,28.6540,36.1150,70.1540,1.6252
0,beat_mck_000007,75.3100,60.5000,40.0000,72.7480,44.2770,48.8350,87.1140,92.0920,2.5152
0,beat_mck_000008,50.0180,38.3620,0.0000,43.1500,0.0250,0.0250,19.2860,44.9720,1.2665
0,beat_mck_000009,87.2000,67.9420,62.5000,88.1650,68.5670,76.0010,87.8760,95.7880,2.6071
0,beat_mck_000010,59.9020,42.1910,10.0000,56.6970,11.7620,19.0000,46.9920,71.4450,2.0800
0,beat_mck_000011,52.9310,39.6800,7.5000,53.8720,8.5134,12.2470,60.9160,76.5150,2.0123
0,beat_mck_000012,81.8450,62.9750,52.5000,83.4940,53.8630,68.9860,73.4990,90.9410,2.3238
0,beat_mck_000013,47.1860,35.9100,10.0000,47.9000,5.2819,10.6480,23.2270,42.7390,1.4962
0,beat_mck_000014,31.7250,23.5780,0.0000,37.9350,0.6882,2.5571,1.0489,3.1955,1.3387
0,beat_mck_000015,61.5250,45.3680,5.0000,60.6420,11.0960,24.9390,50.5120,79.2580,1.8223
0,beat_mck_000016,65.3800,48.6860,45.0000,78.4010,48.1730,61.5420,63.1520,79.0130,2.2147
0,beat_mck_000017,63.4490,46.7340,40.0000,68.0490,35.0940,49.0450,36.4750,51.8050,2.1239
0,beat_mck_000018,80.3790,61.7220,45.0000,81.1520,44.6820,60.9070,67.7960,90.8190,2.1762
0,beat_mck_000019,62.6940,47.4090,20.0000,68.3660,39.0830,49.4060,42.9340,55.0360,1.5923
0,beat_mck_000020,43.4020,31.7490,10.0000,56.1050,12.5090,21.1220,40.0940,62.7580,1.5493
0,beat_mck_000021,45.2060,33.2910,30.0000,78.0750,43.3120,64.8690,53.7050,76.7630,2.2237
0,beat_mck_000022,45.8590,32.3810,10.0000,54.7170,15.3420,27.3360,15.7260,29.3070,1.7119
0,beat_mck_000023,37.9120,27.6150,2.5000,47.8350,7.3500,15.2470,7.6615,16.3660,1.5872
0,beat_mck_000024,34.2100,25.8910,0.0000,38.2380,0.9296,2.3417,1.1060,2.7141,1.2374
0,beat_mck_000025,27.1600,19.4770,0.0000,44.1070,2.3693,6.5148,13.6740,30.8630,1.1352
0,beat_mck_000026,68.6900,50.5510,35.0000,76.0890,34.1210,58.0870,45.9580,77.4680,1.7130
0,beat_mck_000027,68.9980,53.8040,17.5000,59.5990,12.4140,23.1580,43.6330,77.4270,1.7111
0,beat_mck_000028,88.9100,72.0500,62.5000,90.0260,63.6950,82.6090,69.9690,89.9830,2.4302
0,beat_mck_000029,80.9820,60.6260,55.0000,84.1200,56.5740,69.1200,74.6300,90.9260,2.3766
0,beat_mck_000030,62.1390,45.9380,15.0000,62.4190,16.0080,31.2900,40.4010,71.1220,1.6404
0,beat_mck_000031,85.4900,67.9740,50.0000,85.6940,47.4820,70.7390,57.9970,87.4850,2.1643
0,beat_mck_000032,79.1010,60.2480,60.0000,87.2890,64.3160,75.5750,76.1480,89.2940,2.6080
0,beat_mck_000033,77.4330,59.7710,57.5000,81.5650,58.8190,66.5460,84.1860,92.5150,2.6154
0,beat_mck_000034,4.3549,3.1665,0.0000,15.6880,0.1449,0.2899,36.9570,47.3910,1.6889
0,beat_mck_000035,85.1990,66.9230,45.0000,86.6570,37.7770,71.1440,41.8060,79.0050,1.8616
0,beat_mck_000036,79.3870,60.7290,42.5000,81.1570,34.5430,67.0680,36.1730,70.5830,1.7340
0,beat_mck_000037,78.9390,61.1950,32.5000,79.1330,30.4480,60.4520,39.9720,75.3980,1.7334
0,beat_mck_000038,78.9440,61.9710,42.5000,78.7700,33.6220,63.1080,39.7030,75.3120,1.5008
0,beat_mck_000039,38.4800,28.5880,2.5000,49.1990,6.0650,12.1740,21.3800,45.0890,1.4937
0,beat_mck_000040,40.6680,29.0790,2.5000,47.4960,3.2953,6.8717,28.8980,50.3650,1.2990
0,beat_mck_000041,56.8360,42.3100,12.5000,59.2970,12.9920,20.6690,51.8020,75.5000,1.9968
0,beat_mck_000042,47.9030,34.9250,5.0000,52.7710,8.4149,16.6990,31.3750,55.6180,1.5476
