*Fold,Track,F-Measure,Cemgil,Goto,McKinney P-score,CMLc,CMLt,AMLc,AMLt,D (bits)
0,beat_mck_000000,78.2150,59.8230,50.0000,83.3940,49.2140,69.0010,62.3620,86.6390,2.1603
0,beat_mck_000001,68.8130,54.9840,20.0000,61.5910,18.9940,30.0970,47.7840,74.0560,1.8528
0,beat_mck_000002,63.4890,46.7600,7.5000,75.3580,29.9400,63.4650,35.5850,71.8450,1.4319
0,beat_mck_000003,63.2730,47.7490,30.0000,67.3200,38.8640,45.3930,63.5180,72.2680,1.8707
0,beat_mck_000004,83.9270,65.9850,52.5000,84.6400,53.1930,73.3130,67.3870,88.8770,2.2176
0,beat_mck_000005,56.3330,42.4210,22.5000,57.1610,20.3810,30.0420,28.6560,43.1690,1.8588
0,beat_mck_000006,62.2070,48.0030,12.5000,62.1920,15.6150,28.7310,36.6540,70.6920,1.6917
0,beat_mck_000007,71.0020,56.2430,27.5000,65.2540,19.5650,33.9130,53.6060,79.4470,1.9640
0,beat_mck_000008,75.2240,57.0860,40.0000,77.8350,48.1880,59.9440,71.2690,86.1990,2.1264
0,beat_mck_000009,86.7030,66.7100,60.0000,88.2810,67.0310,76.1980,85.9380,95.5730,2.5922
0,beat_mck_000010,61.1300,44.2900,15.0000,56.8980,12.8870,19.9260,47.1700,72.8410,2.0839
0,beat_mck_000011,54.9330,41.4160,7.5000,54.6930,7.8856,12.5820,57.2290,77.3660,1.9537
0,beat_mck_000012,81.6510,62.3780,50.0000,83.8840,52.1430,68.8390,71.0710,90.5360,2.2771
0,beat_mck_000013,47.8000,36.1260,5.0000,48.0940,5.3972,10.7250,23.8870,43.8210,1.4711
0,beat_mck_000014,32.3730,24.6900,0.0000,37.8180,0.8776,2.8619,1.1613,3.3464,1.3562
0,beat_mck_000015,62.5850,46.0190,5.0000,61.1020,11.1020,25.2540,50.4240,79.4920,1.8220
0,beat_mck_000016,68.1670,50.7040,47.5000,79.4560,48.2550,62.8740,62.8430,80.3070,2.2095
0,beat_mck_000017,66.6830,49.4320,42.5000,69.6340,35.5860,50.3480,36.8600,53.1310,2.0768
0,beat_mck_000018,79.9560,60.7310,40.0000,80.4480,38.9250,59.6320,62.7840,90.2030,2.0786
0,beat_mck_000019,48.4920,36.7140,0.0000,51.5370,16.7120,19.9070,22.9580,30.7450,0.9937
0,beat_mck_000020,44.6860,34.0180,7.5000,57.7520,12.8290,21.7760,39.6040,63.6590,1.5790
0,beat_mck_000021,34.2800,25.1720,0.0000,48.7800,1.5244,4.3293,25.9440,54.6910,1.4116
0,beat_mck_000022,46.9650,33.7640,17.5000,54.5170,17.3580,27.4830,17.7920,29.5140,1.7099
0,beat_mck_000023,38.6090,28.8180,5.0000,47.5980,7.2549,15.4410,7.7349,16.6740,1.5801
0,beat_mck_000024,64.6160,48.1070,53.8460,88.3080,68.5020,78.3770,74.3440,85.2220,2.5435
0,beat_mck_000025,26.5060,18.8310,2.5000,43.8390,2.6434,6.7322,12.9690,31.0800,1.0829
0,beat_mck_000026,32.3560,23.8390,2.5000,36.5960,8.2432,11.0610,39.6480,49.0180,0.9970
0,beat_mck_000027,67.4240,52.1680,20.0000,58.6340,11.7660,22.4170,40.4860,75.1850,1.6905
0,beat_mck_000028,88.8880,71.6160,62.5000,91.1020,65.3950,83.4290,71.7110,90.8850,2.4363
0,beat_mck_000029,82.4030,63.2930,57.5000,84.4910,57.1300,69.8150,76.7590,92.5000,2.3926
0,beat_mck_000030,64.6700,47.9920,20.0000,62.8870,15.8830,32.8480,43.0290,73.9160,1.7142
0,beat_mck_000031,86.3190,68.0590,57.5000,86.2310,47.2310,71.5000,57.3850,88.1540,2.0902
0,beat_mck_000032,79.2180,59.9460,60.0000,87.7120,65.5920,76.2910,77.4240,90.0100,2.5662
0,beat_mck_000033,59.8740,46.7230,7.5000,51.8750,5.5263,10.6910,39.6910,69.5720,1.7964
0,beat_mck_000034,4.4828,3.2073,0.0000,15.7610,0.1812,0.3623,35.3990,46.2680,1.6615
0,beat_mck_000035,85.7920,68.4320,47.5000,86.8950,39.5910,72.6400,43.6520,80.4690,1.8649
0,beat_mck_000036,80.2360,62.2120,45.0000,82.4130,34.2480,67.8640,35.9110,71.3460,1.7293
0,beat_mck_000037,80.5210,62.7450,40.0000,80.6410,31.2510,62.3330,40.4160,77.0390,1.6757
0,beat_mck_000038,80.1540,62.8370,47.5000,80.0510,33.0730,64.4800,39.1960,76.5980,1.4883
0,beat_mck_000039,47.3460,34.8570,17.5000,68.6580,29.2630,42.5470,56.2660,75.2430,2.2407
0,beat_mck_000040,50.5900,36.5720,35.0000,70.4670,47.3090,54.4960,56.9150,65.0790,1.9701
0,beat_mck_000041,59.0740,43.8850,12.5000,59.2920,14.6230,21.7450,54.9920,77.3720,1.9818
0,beat_mck_000042,54.7190,39.1720,25.0000,70.9090,36.4830,47.2710,67.1060,81.5790,2.1836
0,beat_mck_000043,79.0200,63.3540,42.5000,76.5270,30.5790,53.6000,47.8020,79.5090,1.7797
0,beat_mck_000044,78.9070,62.2100,40.0000,73.6490,33.6000,54.7260,43.9600,76.1900,1.5727
0,beat_mck_000045,63.5820,48.4410,32.5000,58.6940,25.1960,43.1430,29.4430,52.6460,1.0007
0,beat_mck_000046,75.7850,57.2150,47.5000,85.3560,57.9290,72.2140,74.9290,91.0710,2.4929
0,beat_mck_000047,59.9860,45.8130,12.5000,54.6490,13.2830,20.0850,41.2470,66.7790,1.7499
0,beat_mck_000048,58.9480,45.3310,2.5000,49.3670,1.7169,4.3373,39.1270,70.4220,1.7338
0,beat_mck_000049,61.7260,49.1670,2.5641,49.8080,2.7409,6.3955,42.0280,73.5930,1.7705
