*Fold,Track,F-Measure,Cemgil,Goto,McKinney P-score,CMLc,CMLt,AMLc,AMLt,D (bits)
0,smc_001,71.4290,54.8020,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,2.6135
0,smc_002,48.6840,36.0110,0.0000,34.2110,0.0000,0.0000,0.0000,0.0000,1.4246
0,smc_003,42.9750,36.8390,0.0000,39.7590,0.0000,0.0000,14.4580,56.6270,0.7518
0,smc_004,44.0680,34.2430,0.0000,38.8240,0.0000,0.0000,14.1180,37.6470,0.6782
0,smc_005,28.9860,20.8100,0.0000,50.0000,0.0000,0.0000,50.0000,69.5650,1.2176
0,smc_006,76.1900,72.3240,0.0000,66.6670,22.2220,50.0000,22.2220,50.0000,2.7829
0,smc_007,43.0110,34.3330,0.0000,47.6190,0.0000,0.0000,31.7460,77.7780,1.2075
0,smc_008,36.6410,31.2420,0.0000,32.9110,0.0000,0.0000,0.0000,0.0000,1.4884
0,smc_009,43.0770,29.1390,0.0000,34.0210,0.0000,0.0000,0.0000,0.0000,1.2373
0,smc_010,88.8890,73.0460,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,2.6610
0,smc_011,77.3580,68.0180,0.0000,80.0000,20.0000,69.0910,20.0000,69.0910,1.8485
0,smc_012,37.9080,30.3480,0.0000,45.0980,0.0000,0.0000,24.5100,51.9610,0.3897
0,smc_013,90.9090,73.7100,0.0000,96.4290,96.4290,96.4290,96.4290,96.4290,2.3202
0,smc_014,85.3930,70.0470,0.0000,91.1110,53.3330,88.8890,53.3330,88.8890,2.2658
0,smc_015,28.5710,27.3620,0.0000,38.7760,0.0000,0.0000,0.0000,0.0000,0.8400
0,smc_016,79.0120,65.7060,0.0000,95.1220,56.0980,90.2440,56.0980,90.2440,2.3026
0,smc_017,39.5350,30.0700,0.0000,35.3850,0.0000,0.0000,0.0000,0.0000,0.8317
0,smc_018,36.3640,29.3890,0.0000,39.0480,0.0000,0.0000,8.5714,47.6190,0.4532
0,smc_019,57.9710,39.1130,0.0000,47.8260,0.0000,0.0000,76.0870,91.3040,1.7610
0,smc_021,42.6040,33.6210,0.0000,43.9660,0.0000,0.0000,12.0690,44.8280,0.3770
0,smc_022,56.2500,46.0170,0.0000,40.0000,0.0000,0.0000,13.3330,52.2220,1.0613
0,smc_023,64.5160,61.3210,0.0000,51.2200,2.4390,2.4390,48.7800,95.1220,3.1268
0,smc_024,82.9550,75.5510,0.0000,72.2770,52.4750,52.4750,52.4750,52.4750,1.7427
0,smc_026,67.7970,49.3960,100.0000,96.6670,63.3330,93.3330,63.3330,93.3330,2.4181
0,smc_027,40.3850,33.5040,0.0000,49.2540,0.0000,0.0000,13.6990,56.1640,0.7300
0,smc_028,59.8540,45.8390,0.0000,60.0000,9.3333,44.0000,9.3333,44.0000,0.7646
0,smc_030,95.2790,77.1440,100.0000,91.4530,36.7520,82.9060,36.7520,82.9060,1.5330
0,smc_032,36.0820,28.7920,0.0000,41.4290,0.0000,0.0000,22.1430,27.1430,0.4366
0,smc_033,66.0380,51.4260,0.0000,83.0190,24.5280,75.4720,24.5280,75.4720,1.4414
0,smc_034,94.5950,79.4290,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,3.0511
0,smc_035,32.1430,21.4290,0.0000,37.3130,0.0000,0.0000,0.0000,0.0000,0.7141
